[ -36574, -4757, 53879, 103508, 85046, 64394, 60617, 19336 ]
[ 41147, 42793, 56183, 102743, 93784, 68087, 86688, 39373 ]
[ 56109, 79752, 96566, 111796, 97139, 101620, 123270, 76988 ]
[ -18904, 14481, 11972, 4557, 31893, 36568, 36325, 35870 ]
[ 1085, 15773, 15132, 13346, 23308, 29334, 25123, 36464 ]
[ -1963, -38654, -34926, -49716, -61930, -49992, -9085, 17568 ]
[ -25148, -48233, -13884, -27315, -39078, -11663, 4150, 2300 ]
[ -14306, -16647, 30224, 21602, 19226, 53897, 38786, 18061 ]
[ -13152, -47638, 37664, -64, -14046, -18454, -30322, -13983 ]
[ -77319, -95111, -15272, -23159, -57786, -48826, -29187, -26339 ]
[ -78815, -104221, -28841, 13012, -37300, -1533, -2814, -14432 ]
[ -3943, -41661, -21896, -3087, -7889, 3746, -15741, -562 ]
[ 41914, 8259, 3569, 10330, 10567, 8878, -3261, 3785 ]
[ -27947, -22024, -37229, -35833, -33848, -35365, -36147, -16598 ]
[ -34368, -54031, -61932, -55209, -45074, -49878, -48394, -19674 ]
[ -50381, -82313, -85932, -69361, -55684, -48405, -46219, -20414 ]
[ -67279, -99921, -98374, -93376, -66690, -54304, -50872, -25221 ]
[ -57485, -107925, -137792, -110530, -78379, -69786, -55947, -22213 ]
[ -47011, -79873, -104022, -98887, -94288, -91556, -68714, -34105 ]
[ -59727, -75880, -72241, -73429, -88861, -82764, -72622, -42351 ]
[ -49706, -54458, -47370, -44648, -45493, -42410, -45694, -29487 ]
[ -21822, -53515, -61204, -59795, -54789, -35814, -26683, -10216 ]
[ -54206, -100498, -88312, -89778, -73515, -55731, -41202, -14644 ]
[ -63732, -111848, -120945, -112770, -92767, -65063, -49578, -16070 ]
[ -79716, -123847, -144005, -140322, -115947, -77662, -61259, -23395 ]
[ -98289, -125790, -166960, -173557, -142473, -112423, -84226, -26434 ]
[ -106764, -162944, -150525, -160441, -154999, -143187, -109827, -46670 ]
[ -103351, -137329, -118717, -126895, -141865, -129273, -119861, -55937 ]
[ -69207, -84398, -64951, -59808, -59505, -62221, -65205, -37652 ]
[ -18922, -34218, -44285, -43230, -43583, -31005, -28804, -12750 ]
[ -27405, -41508, -55563, -64215, -56492, -42890, -43549, -20843 ]
[ -37259, -56803, -54988, -48868, -44846, -32431, -45898, -26013 ]
[ -31983, -58708, -84392, -64327, -53384, -39609, -40778, -20971 ]
[ -36258, -50616, -66026, -69247, -54611, -49773, -53207, -30936 ]
[ -46283, -58629, -90368, -67042, -63903, -74057, -65709, -33429 ]
[ -39572, -49747, -66501, -62488, -60733, -65126, -69013, -36567 ]
[ -25605, -35835, -29713, -26564, -24486, -25317, -23713, -24161 ]
[ -16216, 7734, -2800, -27735, -15850, -15180, -27682, -15572 ]
[ -49198, -21059, 515, -10385, -1343, -981, -34846, -21955 ]
[ -17637, 9916, 15627, 8757, 18569, 15051, -19570, -22758 ]
[ -10437, 83703, 103559, 27341, -6465, -14503, -29076, -26908 ]
[ -63267, -21415, 41589, 44858, 23480, 3957, -48686, -30769 ]
[ -69981, -106543, -68721, -17548, 32846, 21754, -81, -5071 ]
[ -19502, -20189, -2130, 24839, 54780, 57599, 44972, 16450 ]
[ -25357, -41100, -21895, -12560, -8553, -7414, -16624, -7890 ]
[ 6268, 5931, -6022, 12391, 13297, 4109, 1720, 1884 ]
[ 8766, -45328, -80713, -12586, -685, -6100, 3654, 17208 ]
[ -63, -79252, -150317, -71364, -35802, -40780, -9093, 14898 ]
[ 31096, -17633, -127645, -87293, -27773, -32420, 16325, 24409 ]
[ 70703, 125924, -65605, -85907, -17668, -23253, 15155, 17332 ]
[ 16180, 88570, 37964, 7523, 26115, -25530, -23243, -22649 ]
[ -36332, 1991, 36664, 25646, 45755, 63602, 31531, -36658 ]
[ -21497, 30335, 40295, 29102, 29535, 33724, 4533, -61631 ]
[ 5729, 22332, 36277, -10567, -26386, -11718, -8857, -9166 ]
[ -26914, -22274, -9655, -63888, -43471, 682, -15437, -16209 ]
[ -78306, -119951, -61641, -51109, -73767, -64659, -82984, -57517 ]
[ -5649, -22921, 44744, -21300, -67745, -53004, -61110, -51969 ]
[ -31567, -35012, -2244, 54227, 6393, 11116, -12821, -21192 ]
[ -57930, -107546, -112802, -22805, -30360, -83692, -74021, -21999 ]
[ -58499, -136527, -134782, -92990, -83036, -61172, -25683, 16029 ]
[ -80637, -92094, -65781, -58795, -53799, -22731, -6283, 19017 ]
[ -20467, -35257, -26560, -13418, 1010, 2123, -12763, 6333 ]
[ -32974, -77420, -60762, -20122, -19024, -24050, -28037, -773 ]
[ -16082, -92773, -61537, -4891, -11474, -32324, -24840, 3607 ]
[ -23366, -39720, -33189, -30891, -28590, -44279, -11330, 6626 ]
[ -12567, 22036, -50696, -20681, -8234, -38956, -5000, 5785 ]
[ -39514, 17556, -37490, -12965, 18552, -2763, 12874, 7526 ]
[ -44353, -35969, 3033, 8556, 3514, -6012, -189, -20446 ]
[ -36985, -28493, -18005, -18075, -15418, -9307, -23958, -46751 ]
[ 12054, 2306, -14914, -32800, -33531, -32714, -11952, 1309 ]
[ 22182, 70081, 44050, 26935, 16993, 10505, 11965, 4055 ]
[ 44888, 148668, 143798, 72245, 41801, 37470, 34980, 14736 ]
[ 6352, 111151, 154941, 128168, 52189, 10338, -5314, -9311 ]
[ -76556, -40198, 16691, 34241, -8583, 11261, 14476, -5736 ]
[ 10920, -21948, 14023, 56443, -4492, 26225, 29877, 25454 ]
[ 74176, 46361, 33446, 31311, 33830, 60550, 50691, 46892 ]
[ 110946, 116737, 78145, 71826, 69531, 65521, 56732, 34778 ]
[ 25203, 29832, 34408, 20453, -5046, -11697, -552, -7829 ]
[ 55007, 17711, -25083, -30070, -41555, -37556, 740, 9987 ]
[ 59412, 36259, 13768, -8981, -30075, -38248, -15911, -5216 ]
[ 37226, 43269, 39239, 43202, 41239, 39434, 23874, 9933 ]
[ 107976, 90589, 58528, 59312, 51730, 32941, 18568, 1995 ]
[ 38103, 16938, -54460, -66406, -16029, -17816, -8533, 1639 ]
[ -10974, -24598, -40202, -61496, -52048, -26691, -3185, 14401 ]
[ -55529, -52918, -47637, -48719, -46850, -46688, -28525, 4194 ]
[ -9174, -34582, -10027, 50182, 54321, 30957, 16580, 3851 ]
[ 4629, -59801, -46970, 41048, 32123, -8076, -14407, -7612 ]
[ -1373, -68072, -61405, 35217, 26034, -12790, -14696, -3320 ]
[ -35950, -130335, -127191, -44027, 20618, -1431, 17978, 9520 ]
[ 20923, -70836, -142257, -67064, -31215, -17470, 17209, 1587 ]
[ 97926, 126499, 57828, 82000, 51428, 48252, 46720, 13458 ]
[ 41329, 69899, 56692, 55986, 40366, 40286, -1344, -35153 ]
[ 41258, 55422, 27893, 23567, 16693, -3950, -33657, -43206 ]
[ 7425, 28677, 20882, 22476, 9622, 12659, 18240, 23694 ]
[ -21366, 17133, 19812, 36532, 18929, 8708, -4818, 10673 ]
[ -12851, 39090, 86540, 112006, 57961, 37065, 15927, 21958 ]
[ -24705, -995, 84181, 132604, 91039, 49671, 26256, 16356 ]
[ -67197, -57756, -41833, 2938, 1242, -7498, 15619, 12459 ]
[ -38842, -36464, -54109, -7814, 25925, 21058, 50019, 42667 ]
[ -19564, 2807, 9705, 41555, 29611, 18022, 19210, 19766 ]
[ -44295, -30435, -22238, -13790, -6359, -3883, -6274, -3135 ]
[ 11074, 32127, -7647, 7322, 19476, 43738, 36427, 31942 ]
[ -10334, -13313, -88051, -47605, -16838, 24287, 33557, 37777 ]
[ -9938, -25322, -85625, -82961, -30892, 8243, 16728, 33391 ]
[ -25090, -56407, -103810, -100011, -7458, -1475, 27352, 58355 ]
[ -8996, -25101, -86883, -158329, -30037, -51997, 30984, 88517 ]
[ -85813, -5040, -52816, -157876, -69211, -150023, -57012, 73964 ]
[ -108817, -74247, -6997, -61055, -46865, -94886, -39787, 63634 ]
[ -104956, -122855, -49974, -53821, -50600, -65380, -56087, 24410 ]
[ 8943, 7501, 26591, 35936, 22207, 24406, 22931, 16672 ]
[ -6537, -5360, -7328, -7868, -29797, -14540, 699, 4381 ]
[ -9542, -3907, 262, 22067, -438, -11153, -5815, 1408 ]
[ 7548, 20081, 22453, 31274, 49440, 37155, 37982, 24921 ]
[ 9890, 36451, 63874, 26194, 37620, 2632, 6635, 15884 ]
[ -33526, 25786, 56494, 53204, 67374, 35391, 14724, 15269 ]
[ -38071, -4840, 48676, 56836, 51544, 50069, 26830, 22521 ]
[ -33230, -27810, -6879, 2967, 5283, 9626, 7802, 6543 ]
[ -46438, -35531, -27532, -51445, -57109, -50800, -48962, -26913 ]
[ -42333, -71282, -61803, -49008, -20596, -5821, -15844, -29831 ]
[ -40183, -81235, -112477, -121940, -53795, 6546, 8410, -13262 ]
[ -50762, -64143, -24207, -120880, -144294, -107174, -98100, -61480 ]
[ -56899, -112878, -26186, -58376, -137725, -132877, -152630, -109973 ]
[ -725, -85344, -42904, -28734, -46488, -34505, -68484, -65493 ]
[ 36506, -4213, 14512, 24863, 31066, 20002, -23767, -42884 ]
[ 65528, 35965, 25795, 27509, 18794, 2143, -12367, 5244 ]
[ 2846, -10388, 3300, 8911, 17717, 30655, 28975, 5899 ]
[ -24513, -66303, -56154, -51494, -45053, -36845, -25977, -24294 ]
[ -56604, -45660, -36960, -42815, -48645, -39054, -27125, -28088 ]
[ -48323, -50344, -4144, 34726, 6161, -4626, -14891, -21178 ]
[ -65323, -139355, -142156, -59260, -35497, -19272, -20761, -15543 ]
[ -65427, -78797, -34292, -21680, -18611, 1284, 40305, 35877 ]
[ -67330, -45090, -42662, -47312, -51395, -49418, -17655, 4372 ]
[ -33189, -43060, -33214, -27679, -25763, -24672, -19118, -8751 ]
